PRODUCT_SKU,PRODUCT_TITLE,BRAND,CATEGORY,STOCK,PRICE,SHIPPING,IMAGES,PRODUCT_DESCRIPTION,PRODUCT_GTIN,HANDLING_DAYS,PRODUCT_LOCATION,KOGAN_FIRST_PRICE
SKU_PONY_007_CONF-12 pack,Prancing Pony Brewery Prancing Pony Amber Ale-12 cans-375 ml,Prancing Pony Brewery,kogan:34057,300,84,0,https://www.onlycraftbeer.com.au/media/catalog/product/a/m/amber_ale_1.png,"<p>Full-bodied, unfiltered yet surprisingly refreshing, this Amber Ale is truly delicious. Hints of caramel malt make this craft beer uber toasty and cosy, and delicate floral notes help to balance out the flavour.</p>
<p>We’ve added some slightly spicy, citrusy hops to break through the fullness create a well balanced result. </p><p><strong>Tasting Notes:</strong></p>American style Amber Ale, delicately floral and slightly spicy hops. The star of the beer is the caramel malt.<p><strong>Beer type:American Pale Ale</strong></p><p>ABV:5%</p><p>IBU:33</p><p><strong>About the brewery</strong></p><p>Every glass of beer reflects the passion of our team, and such a beer is worthwhile sharing. Honesty, Integrity, Independence, Sustainability and Community are our core values, and these principles guide everything we do.</p>
<p>We are an ‘all grain and all hop’ brewery, which means we brew our beers using malt, hops, yeast, and water, only (excluding the occasional special release beer, we like to bend the rules sometimes!). Our mission is to create beers that are Rarely Tame, but Always Reliable. And for us, beer is all about bringing people together.</p><p>Brewery Liquor Licence:57620568</p>    ",,3,AU,82
SKU_PONY_005_CONF-12 pack,Prancing Pony Brewery Sunshine Ale-12 cans-375 ml,Prancing Pony Brewery,kogan:34057,300,81,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunshine_ale_1.png,"A refreshing Summer Ale, beautifully balanced with a citrus/tropical kick. Pineapple, lychee and honeydew melon shining through from the hop, with a delicate biscuit malty finish.<p><strong>Tasting Notes:</strong></p>Pineapple, lychee and honeydew melon shining through from the hop, with a delicate biscuit malty finish.<p><strong>Beer type:Summer Ale</strong></p><p>ABV:4.8%</p><p>IBU:28</p><p><strong>About the brewery</strong></p><p>Every glass of beer reflects the passion of our team, and such a beer is worthwhile sharing. Honesty, Integrity, Independence, Sustainability and Community are our core values, and these principles guide everything we do.</p>
<p>We are an ‘all grain and all hop’ brewery, which means we brew our beers using malt, hops, yeast, and water, only (excluding the occasional special release beer, we like to bend the rules sometimes!). Our mission is to create beers that are Rarely Tame, but Always Reliable. And for us, beer is all about bringing people together.</p><p>Brewery Liquor Licence:57620568</p>    ",,3,AU,79
SKU_PONY_004_CONF-12 pack,Prancing Pony Brewery Hopwork Orange-12 cans-375 ml,Prancing Pony Brewery,kogan:34057,300,81,0,https://www.onlycraftbeer.com.au/media/catalog/product/h/o/hopwork_orange_1.png,"A refreshing Pale Ale with hop aromas of oranges, tangerines and pine, alongside balanced caramel malt flavours.<p><strong>Tasting Notes:</strong></p>Citrus hop flavours of orange and mandarin alongside a caramel malt flavour.<p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.8%</p><p>IBU:52</p><p><strong>About the brewery</strong></p><p>Every glass of beer reflects the passion of our team, and such a beer is worthwhile sharing. Honesty, Integrity, Independence, Sustainability and Community are our core values, and these principles guide everything we do.</p>
<p>We are an ‘all grain and all hop’ brewery, which means we brew our beers using malt, hops, yeast, and water, only (excluding the occasional special release beer, we like to bend the rules sometimes!). Our mission is to create beers that are Rarely Tame, but Always Reliable. And for us, beer is all about bringing people together.</p><p>Brewery Liquor Licence:57620568</p>    ",,3,AU,79
SKU_PONY_003_CONF-12 pack,Prancing Pony Brewery Pony Lager-12 cans-375 ml,Prancing Pony Brewery,kogan:34057,300,73,0,https://www.onlycraftbeer.com.au/media/catalog/product/p/o/pony_lager_1.png,"<p>Based on a German style recipe, the Pony Lager is approachable, easy drinking, thirst quenching and perfectly balanced.</p>
<p>Features a light Noble hop aroma with a bready aftertaste from the malt. A gateway beer and the perfect selection matched with any food.</p><p><strong>Tasting Notes:</strong></p>Classic Helles style lager with a low hop profile and crisp finish.<p><strong>Beer type:Lager</strong></p><p>ABV:4.5%</p><p>IBU:23</p><p><strong>About the brewery</strong></p><p>Every glass of beer reflects the passion of our team, and such a beer is worthwhile sharing. Honesty, Integrity, Independence, Sustainability and Community are our core values, and these principles guide everything we do.</p>
<p>We are an ‘all grain and all hop’ brewery, which means we brew our beers using malt, hops, yeast, and water, only (excluding the occasional special release beer, we like to bend the rules sometimes!). Our mission is to create beers that are Rarely Tame, but Always Reliable. And for us, beer is all about bringing people together.</p><p>Brewery Liquor Licence:57620568</p>    ",,3,AU,71
SKU_PONY_002_CONF-12 pack,Prancing Pony Brewery The Stage Roadie-12 cans-375 ml,Prancing Pony Brewery,kogan:34057,300,69,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/t/stage_roadie_1.png,"<p>The Stage Roadie is an easy-drinking, mid-strength beer. Don’t be fooled by the lower alcohol percentage, it's still relatively full bodied and offers delicate tropical and pineapple aromas.</p>
<p>Clean and crisp, this mid-strength beer will cleanse your palate and soothe your soul.</p><p><strong>Tasting Notes:</strong></p>Clean and crisp with a slight pineapple aroma, complimented with a silky malt finish and medium bitterness. <p><strong>Beer type:Ale</strong></p><p>ABV:3.4%</p><p>IBU:52</p><p><strong>About the brewery</strong></p><p>Every glass of beer reflects the passion of our team, and such a beer is worthwhile sharing. Honesty, Integrity, Independence, Sustainability and Community are our core values, and these principles guide everything we do.</p>
<p>We are an ‘all grain and all hop’ brewery, which means we brew our beers using malt, hops, yeast, and water, only (excluding the occasional special release beer, we like to bend the rules sometimes!). Our mission is to create beers that are Rarely Tame, but Always Reliable. And for us, beer is all about bringing people together.</p><p>Brewery Liquor Licence:57620568</p>    ",,3,AU,67
SKU_PONY_001_CONF-12 pack,Prancing Pony Brewery The Zeppelin-12 cans-375 ml,Prancing Pony Brewery,kogan:34057,300,95,0,https://www.onlycraftbeer.com.au/media/catalog/product/t/h/the_zeppelin_1.png,"<p>Juicy and hazy for a big mouth feel, loaded with hops for lots of citrusy, fruity flavours and aromas.</p>
<p>Medium to full-bodied, balancing a medium bitterness.</p><p><strong>Tasting Notes:</strong></p>Aromas of pineapple, lychee, apricot, strawberries and more, a proper fruit bowl beer.<p><strong>Beer type:New England India Pale Ale</strong></p><p>ABV:6.6%</p><p>IBU:56</p><p><strong>About the brewery</strong></p><p>Every glass of beer reflects the passion of our team, and such a beer is worthwhile sharing. Honesty, Integrity, Independence, Sustainability and Community are our core values, and these principles guide everything we do.</p>
<p>We are an ‘all grain and all hop’ brewery, which means we brew our beers using malt, hops, yeast, and water, only (excluding the occasional special release beer, we like to bend the rules sometimes!). Our mission is to create beers that are Rarely Tame, but Always Reliable. And for us, beer is all about bringing people together.</p><p>Brewery Liquor Licence:57620568</p>    ",,3,AU,93
SKU_BOXER_004_CONF-16 pack,Boxer Brewing Boxer Pale Ale-16 cans-375 ml,Boxer Brewing,kogan:34057,300,115,0,https://www.onlycraftbeer.com.au/media/catalog/product/b/o/boxer_pale_ale_3.png,"<p>Our Pale Ale is the classic, the one you can count on, like that trusty old pair of jeans.</p>
<p>It's a classic US-style Pale Ale with a modern twist.</p>
<p>Smooth and citrusy with just the right amount of toasted malt to support the bold citrus and pine flavours, this one's a crowd-pleaser.</p><p><strong>Tasting Notes:</strong></p>Light toasted malt with citrus and pine notes. A harmonious flavour symphony.<p><strong>Beer type:Pale Ale</strong></p><p>ABV:5%</p><p>IBU:35</p><p><strong>About the brewery</strong></p>Welcome to Boxer Brewing Co. – where passion, love for beer, and good times collide. We believe every sip should be an unforgettable moment of pure enjoyment and are dedicated to the art of crafting the best-tasting, most drinkable beer. That’s why we pour our hearts and souls into every batch we brew.<p>Brewery Liquor Licence:96356</p>    ",,3,AU,112
SKU_BOXER_003_CONF-16 pack,Boxer Brewing Boxer IPA-16 cans-375 ml,Boxer Brewing,kogan:34057,300,131,0,https://www.onlycraftbeer.com.au/media/catalog/product/b/o/boxer_ipa_3.png,"For those of you who like your beer with a little extra hop in its step, our IPA is your go-to brew. It's a hoppy journey that combines the best of the West Coast and East Coast styles, resulting in an easy-drinking, flavour-packed India Pale Ale that's as satisfying as a game-winning touchdown.<p><strong>Tasting Notes:</strong></p>A rich blend of mango, mandarin, and tropical fruit,  with a hint of sweet cereal malt.<p><strong>Beer type:IPA</strong></p><p>ABV:6%</p><p>IBU:30</p><p><strong>About the brewery</strong></p>Welcome to Boxer Brewing Co. – where passion, love for beer, and good times collide. We believe every sip should be an unforgettable moment of pure enjoyment and are dedicated to the art of crafting the best-tasting, most drinkable beer. That’s why we pour our hearts and souls into every batch we brew.<p>Brewery Liquor Licence:96356</p>    ",,3,AU,128
SKU_BOXER_002_CONF-16 pack,Boxer Brewing Boxer Lazy Ale-16 cans-375 ml,Boxer Brewing,kogan:34057,300,106,0,https://www.onlycraftbeer.com.au/media/catalog/product/b/o/boxer_lazy_ale_3.png,"<p>The Lazy Ale is your laid-back buddy, always up for a good time.</p>
<p>It's a light, fruity, hazy Australian Ale that's perfect for anyone who enjoys a few drinks without sacrificing flavour. Approachable and thirst-quenching, this one's the life of the party.</p><p><strong>Tasting Notes:</strong></p><p>Ripe peach, passionfruit, and citrus flavours – it's a fruit salad in a glass.</p><p><strong>Beer type:Ale</strong></p><p>ABV:4.2%</p><p>IBU:15</p><p><strong>About the brewery</strong></p>Welcome to Boxer Brewing Co. – where passion, love for beer, and good times collide. We believe every sip should be an unforgettable moment of pure enjoyment and are dedicated to the art of crafting the best-tasting, most drinkable beer. That’s why we pour our hearts and souls into every batch we brew.<p>Brewery Liquor Licence:96356</p>    ",,3,AU,103
SKU_BOXER_001_CONF-16 pack,Boxer Brewing Boxer Cerveza-16 cans-375 ml,Boxer Brewing,kogan:34057,300,112,0,https://www.onlycraftbeer.com.au/media/catalog/product/c/e/cerveza_bxr_355_4.png,"<p>Imagine a beer that's as easy-going as a Sunday afternoon nap.That's our Cerveza.</p>
<p>No drama, just pure, crisp Mexican - style goodness. It's the kind of brew that's perfect for kicking back with your buddies or enjoying a lazy day at home. </p><p><strong>Tasting Notes:</strong></p><p>Subtle malt sweetness upfront, balanced by a crisp & dry finish.</p><p><strong>Beer type:Cerveza</strong></p><p>ABV:4.5%</p><p>IBU:10</p><p><strong>About the brewery</strong></p>Welcome to Boxer Brewing Co. – where passion, love for beer, and good times collide. We believe every sip should be an unforgettable moment of pure enjoyment and are dedicated to the art of crafting the best-tasting, most drinkable beer. That’s why we pour our hearts and souls into every batch we brew.<p>Brewery Liquor Licence:96356</p>    ",,3,AU,109
SKU_TZ_009_CONF-24 pack,The Zythologist Caribbium - Pink Guava Gose-24 cans-375 ml,The Zythologist,kogan:34057,300,143,0,https://www.onlycraftbeer.com.au/media/catalog/product/c/a/caribbium_3.png,"<p><span>Taste buds are clusters of receptor cells in our mouth that process flavor. Discovered by Meissner and Wagner, these cells send signals to the brain to identify sweet, sour, salty, bitter, or umami. SGL1 is a receptor that only gets activated when sweet and salty flavours are together, increasing its intensity and enjoyment. </span></p>
<p><span>Taste can also be influenced by smell, texture, and even social and cultural factors. </span></p>
<p><span>The Caribbean is a melting pot of flavours from many cultures, with exotic fruits like sweet pink guava, which has been used in this historical salty and sour style to activate all your taste buds at once. </span></p><p><strong>Tasting Notes:</strong></p>Taste the waters of the Caribbium!<p><strong>Beer type:Sour Ale</strong></p><p>ABV:5.6%</p><p>IBU:</p><p><strong>About the brewery</strong></p>Science based brewery and analytical insights company.<p>Brewery Liquor Licence:36162779</p>    ",,3,AU,139
SKU_TZ_008_CONF-24 pack,The Zythologist Tropicon-24 cans-375 ml,The Zythologist,kogan:34057,300,143,0,https://www.onlycraftbeer.com.au/media/catalog/product/t/r/tropicon_3.png,"<p><span>The tropics are the parallels around the Earth at 23.5 degrees latitude north and south of the equator.</span></p>
<p><span> The Greeks used the skies to measure latitude, which is why the Tropics of Cancer and Capricorn were named after the constellations where the sun was at its highest point in each solstice. </span></p>
<p><span>This region receives more direct sunlight than any other, making it the hottest, wettest and most suitable home to the most delicious fruits in the world. </span></p><p><strong>Tasting Notes:</strong></p><p><span>With 23.5kg of hops in every batch, this beer is packed with tropical flavours that will take you back to a sunny afternoon at the beach. </span></p>
<p><span>Take it hazy.</span></p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:%</p><p>IBU:</p><p><strong>About the brewery</strong></p>Science based brewery and analytical insights company.<p>Brewery Liquor Licence:36162779</p>    ",,3,AU,139
SKU_DD_001_CONF-17-16 pack,Dad & Daves Brewing Australian Lager-16 pack-16 cans-375 ml,Dad & Daves Brewing,kogan:34057,300,83,0,https://www.onlycraftbeer.com.au/media/catalog/product/d/d/dd_lager_1.png,"<p>If you are a fair dinkum full grown Aussie then this cold one is the true blue Aussie Lager you’ve been thirsting for every arvo of your life.</p><p><strong>Tasting Notes:</strong></p>Just beer. Australian Beer.<p><strong>Beer type:</strong></p><p>ABV:3.5%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>It’s a family passion<br />Founded on Sydney’s Northern Beaches in 2011, Dad &amp; Dave's Brewing is an independently owned and operated family business. Yes - the whole family - Dad, Dave, Mum, Jess, Scott and James!</p>
<p>Dad (John) and Dave are qualified brewers who are passionate in making approachable &amp; sessionable craft beer, and have decades of experience in the hospitality industry between them.</p>
<p>We focus on using the traditional ingredients of malt, hops, water and yeast, and then combine these with some innovative ingredients and brewing techniques to live up to our motto – “We make beer, delicious beer!”</p><p>Brewery Liquor Licence:Liqw880014399</p>    ",,3,AU,81
SKU_TZ_007_CONF-24 pack,The Zythologist Momentum-24 cans-375 ml,The Zythologist,kogan:34057,300,168,0,https://www.onlycraftbeer.com.au/media/catalog/product/m/o/momentum_1_3.png,"<p><span>Momentum can be understood as mass in motion. </span></p>
<p><span>Buridan built on the ideas of Philoponus and Avicenna to define momentum as “impetus”, being proportional to the weight times the speed and only reduced by opposing forces. </span></p>
<p><span>As parts of the equation, The Zythologist created the mass and Ranges Coffee incorporated the velocity to move this beer into momentum. Maple, cacao, vanilla, and dark malts are sped up with the caffeine to start the day with this breakfast stout and get in motion. There’s no opposing force that can stop you now!</span></p>
<p>Brewed with Single Origin coffee from Ranges Coffee located in the Yarra Valley.</p><p><strong>Tasting Notes:</strong></p><p>Organic Cacao nibs were gently roasted to bring out a rich toasty chocolate note before adding to the beer.</p>
<p>Single Origin coffee beans from the Yarra Valley were used to extract a cold brew concentrate using a slow drip method. Real Vanilla paste and Maple were then combined with the beer towards the end of fermentation to lend rich and robust aromatics to the stout.</p><p><strong>Beer type:Stout</strong></p><p>ABV:7.1%</p><p>IBU:</p><p><strong>About the brewery</strong></p>Science based brewery and analytical insights company.<p>Brewery Liquor Licence:36162779</p>    ",,3,AU,163
SKU_TZ_005_CONF-24 pack,The Zythologist Mangonium-24 cans-375 ml,The Zythologist,kogan:34057,300,143,0,https://www.onlycraftbeer.com.au/media/catalog/product/m/a/magnorium_3.png,"<p><span>Esters are chemical compounds that provide a ‘fruity’ aroma to beer. </span></p>
<p><span></span><span>In 1960, John E. Hodge reported for the first time a very specific type of ester: HDMF. </span><span>This compound is produced during brewing through the Maillard reaction (see our beer Bromium for more info on this reaction). </span></p>
<p><span></span><span>HDMF is the main contributor to the sweet aroma in mangoes.</span></p>
<p><span></span><span>A Berliner Weisse with mango as the element of focus makes the latest addition to our periodic table of beer.</span></p><p><strong>Tasting Notes:</strong></p>We combined mango nectar with the tartaric acid in tamarind pulp to create a perfect balance of sweet, tangy, and sour. <p><strong>Beer type:Sour Ale</strong></p><p>ABV:5.6%</p><p>IBU:</p><p><strong>About the brewery</strong></p>Science based brewery and analytical insights company.<p>Brewery Liquor Licence:36162779</p>    ",,3,AU,139
SKU_SB_005_CONF-24 pack,Sobah Beer Davidson Plum GF Ale-24 pack-24 cans-330 ml,Sobah Beer,kogan:34057,300,130,0,https://www.onlycraftbeer.com.au/media/catalog/product/w/e/webres_sobahbeveragesdavidsonplumgfale330mlw-oreflection_520x.png.jpeg,"<p><span>Now a part of Sobah's core range, this lightly soured, aromatic </span><strong>gluten-free</span></strong><span> brew with an undertone of crisp green apple and a delightful pink hue, Davidson Plum GF Ale is sure to quench thirsts. </span></p><p><strong>Tasting Notes:</strong></p>An earthy aroma with musk and a touch of sweetness, the taste of Davidson plum is tart with some sourness and a slight bitterness. <p><strong>Beer type:</strong></p><p>ABV:%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Proudly Aboriginal owned and led, Sobah is <strong>Australia's first non-alcoholic craft beer company</strong> run by husband-wife team Clinton and Lozen Schultz. We're based on beautiful Yugambeh country known as the Gold Coast, Queensland.</p>
<p>Sobah is a place with sun and surf where a fresh, crisp drink can be enjoyed without the headache. We're breaking down the stigma of socialising sober. You can enjoy a unique tasting non-alcoholic craft beer when out with mates. Sobah really is the truly social drink.</p>
<p>It is our aim to raise cultural awareness and promote Aboriginal arts, language and history through the Sobah range. We recognise First Nations Peoples of Australia, language groups, origins and the Dreaming. We ethically source our ingredients and knowledge. Maarubaa nginda - thank you.</p><p>Brewery Liquor Licence:Not applicable</p>    ",,3,AU,127
SKU_SB_005_CONF-12 pack,Sobah Beer Davidson Plum GF Ale-12 pack-12 cans-330 ml,Sobah Beer,kogan:34057,300,84,0,https://www.onlycraftbeer.com.au/media/catalog/product/w/e/webres_sobahbeveragesdavidsonplumgfale330mlw-oreflection_520x.png.jpeg,"<p><span>Now a part of Sobah's core range, this lightly soured, aromatic </span><strong>gluten-free</span></strong><span> brew with an undertone of crisp green apple and a delightful pink hue, Davidson Plum GF Ale is sure to quench thirsts. </span></p><p><strong>Tasting Notes:</strong></p>An earthy aroma with musk and a touch of sweetness, the taste of Davidson plum is tart with some sourness and a slight bitterness. <p><strong>Beer type:</strong></p><p>ABV:0%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Proudly Aboriginal owned and led, Sobah is <strong>Australia's first non-alcoholic craft beer company</strong> run by husband-wife team Clinton and Lozen Schultz. We're based on beautiful Yugambeh country known as the Gold Coast, Queensland.</p>
<p>Sobah is a place with sun and surf where a fresh, crisp drink can be enjoyed without the headache. We're breaking down the stigma of socialising sober. You can enjoy a unique tasting non-alcoholic craft beer when out with mates. Sobah really is the truly social drink.</p>
<p>It is our aim to raise cultural awareness and promote Aboriginal arts, language and history through the Sobah range. We recognise First Nations Peoples of Australia, language groups, origins and the Dreaming. We ethically source our ingredients and knowledge. Maarubaa nginda - thank you.</p><p>Brewery Liquor Licence:Not applicable</p>    ",,3,AU,82
SKU_MB_014_CONF-16 pack,Mash Brewing Fruited Sour-16 cans-375 ml,Mash Brewing,kogan:34057,300,121,0,https://www.onlycraftbeer.com.au/media/catalog/product/m/b/mb_fruited_sour_1.png,"<p>A delicious modern Australian take on the Berliner Weisse.</p>
<p>Packed full of raspberries and blackberries. </p>
<p><strong>Tasting Notes:</strong></p>Pink, Tart, Jammy and totally delicious.<p><strong>Beer type:</strong></p><p>ABV:%</p><p>IBU:</p><p><strong>About the brewery</strong></p>Mash Brewing has been part of the craft beer movement since 2006. We are proud of what we have achieved in those years and look forward to more success to come. We are not about producing the most beer and don’t particularly care for trends, we just like making good beer. We are famous for being seriously unserious. We believe that beer is about enjoying life and that shines through in all of our products. Our Head Brewer leads a team of dedicated and professional staff who make some of the best balanced beers in the country. We have won multiple awards in many categories thanks to the team’s epic ability to write perfect recipes and the boys (and girl’s) ability to keep delivering that same product brew after brew.<p>Brewery Liquor Licence:6180110032</p>    ",,3,AU,118
SKU_PONY_008_CONF-24 pack,Prancing Pony Brewery The Piper-24 cans-375 ml,Prancing Pony Brewery,kogan:34057,300,154,0,https://www.onlycraftbeer.com.au/media/catalog/product/t/h/the_piper_1_1.png,"<p>A super smooth beer with a gorgeous golden colour – this Pony is one of the hoppiest in the range. Punchy aromas of grapefruit, pineapple and apricot are present, with dank pine notes from dry hopping.</p>
<p>With an IBU of 76, this IPA beer has a bitterness in the back palate, naturally leaving you wanting more. </p><p><strong>Tasting Notes:</strong></p>Punchy aroma of grapefruit, pineapple and apricot. 
Dank pine notes from dry hopping.<p><strong>Beer type:</strong></p><p>ABV:%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Every glass of beer reflects the passion of our team, and such a beer is worthwhile sharing. Honesty, Integrity, Independence, Sustainability and Community are our core values, and these principles guide everything we do.</p>
<p>We are an ‘all grain and all hop’ brewery, which means we brew our beers using malt, hops, yeast, and water, only (excluding the occasional special release beer, we like to bend the rules sometimes!). Our mission is to create beers that are Rarely Tame, but Always Reliable. And for us, beer is all about bringing people together.</p><p>Brewery Liquor Licence:57620568</p>    ",,3,AU,150
SKU_JB_002_CONF-5,Jervis Bay Brewing Co Cow & Calf Tropical Pale Ale-16 pack-16 cans-375 ml,Jervis Bay Brewing Co,kogan:34057,300,121,0,https://www.onlycraftbeer.com.au/media/catalog/product/j/b/jbbco-cans-cow-and-calf_1_1.png,"<p>As if living in the beautiful surrounds of Jervis Bay isn’t enough, we’re treated to the annual spectacle of migrating humpback mothers and babies dropping into the calm waters of the bay for a rest and play on the long journey south.</p>
<p>To celebrate the whales’ return to the Southern Ocean we’ve created the Cow and Calf Pale Ale. </p><p><strong>Tasting Notes:</strong></p>Loaded with tropical Kiwi hops that deliver peach, lychee, and hints of citrus, this is a perfect brew for lazing in the the sun in our beer garden.<p><strong>Beer type:Pale Ale</strong></p><p>ABV:5.4%</p><p>IBU:30</p><p><strong>About the brewery</strong></p>We make great tasting beer that speaks to the quality and character of who we are and the region that we represent. We are proud to be in Jervis bay, with its relaxed atmosphere and eclectic population.  At Jervis Bay Brewery Co, we make beer that brings neighbours together, and that all people lucky enough to call Jervis Bay home can be proud of, and tourists want to be a part of.<p>Brewery Liquor Licence:LIQW880015081</p>    ",,3,AU,118
SKU_YM_005_CONF-16 pack,Your Mates Brewing Company Eddie-16 cans-375 ml,Your Mates Brewing Company,kogan:34057,300,87,0,https://www.onlycraftbeer.com.au/media/catalog/product/e/d/eddie_1_1.png,"<p>The froth level is always dialled to 11 when you’re with Your Mate Eddie.</p>
<p>The ultimate yes man, Eddie buzzes with infectious energy and is constantly chasing his next adventure.</p>
<p>He’s all gas and no brakes with no time for hangovers. You ain’t truly livin’ unless you’ve got a mate like Eddie.</p><p><strong>Tasting Notes:</strong></p>Big tropical hop flavours & aromas<p><strong>Beer type:XPA</strong></p><p>ABV:3.5%</p><p>IBU:15</p><p><strong>About the brewery</strong></p>Chasing the Australian dream since 2015. Your Mates Brewing Co. is a Sunshine Coast brewery following a simple mantra: good beers, good mates and good times!<p>Brewery Liquor Licence:175294</p>    ",,3,AU,85
SKU_SB_003_CONF-24 pack,Sobah Beer Pepperberry IPA-24 cans-330 ml,Sobah Beer,kogan:34057,300,118,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/o/sobah_pepperberry_ipa_product_size_large.png,"The distinctive hoppy, citrusy characteristics of pale ales are amplified in an India Pale Ale (IPA). This bold brew has an extra â€˜hot and spicyâ€™ kick from the infusion of the fruit of the Australian Native Pepperberry tree, a plant naturally occurring in the cold high country of Southern NSW, Victoria and Tasmania. The fruit is rich in antioxidants, vitamin E, lutein, zinc, magnesium, and calcium.<p><strong>Tasting Notes:</strong></p>It's a beer lovers beer!<p><strong>Beer type:IPA</strong></p><p>ABV:0.5%</p><p>IBU:54</p><p><strong>About the brewery</strong></p><p>Proudly Aboriginal owned and led, Sobah is <strong>Australia's first non-alcoholic craft beer company</strong> run by husband-wife team Clinton and Lozen Schultz. We're based on beautiful Yugambeh country known as the Gold Coast, Queensland.</p>
<p>Sobah is a place with sun and surf where a fresh, crisp drink can be enjoyed without the headache. We're breaking down the stigma of socialising sober. You can enjoy a unique tasting non-alcoholic craft beer when out with mates. Sobah really is the truly social drink.</p>
<p>It is our aim to raise cultural awareness and promote Aboriginal arts, language and history through the Sobah range. We recognise First Nations Peoples of Australia, language groups, origins and the Dreaming. We ethically source our ingredients and knowledge. Maarubaa nginda - thank you.</p>
<p>Brewery Liquor Licence:Not applicable</p>    ",,3,AU,115
SKU_SB_003_CONF-12 pack,Sobah Beer Pepperberry IPA-12 cans-330 ml,Sobah Beer,kogan:34057,300,75,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/o/sobah_pepperberry_ipa_product_size_large.png,"The distinctive hoppy, citrusy characteristics of pale ales are amplified in an India Pale Ale (IPA). This bold brew has an extra â€˜hot and spicyâ€™ kick from the infusion of the fruit of the Australian Native Pepperberry tree, a plant naturally occurring in the cold high country of Southern NSW, Victoria and Tasmania. The fruit is rich in antioxidants, vitamin E, lutein, zinc, magnesium, and calcium.<p><strong>Tasting Notes:</strong></p>It's a beer lovers beer!<p><strong>Beer type:IPA</strong></p><p>ABV:0.5%</p><p>IBU:54</p><p><strong>About the brewery</strong></p><p>Proudly Aboriginal owned and led, Sobah is <strong>Australia's first non-alcoholic craft beer company</strong> run by husband-wife team Clinton and Lozen Schultz. We're based on beautiful Yugambeh country known as the Gold Coast, Queensland.</p>
<p>Sobah is a place with sun and surf where a fresh, crisp drink can be enjoyed without the headache. We're breaking down the stigma of socialising sober. You can enjoy a unique tasting non-alcoholic craft beer when out with mates. Sobah really is the truly social drink.</p>
<p>It is our aim to raise cultural awareness and promote Aboriginal arts, language and history through the Sobah range. We recognise First Nations Peoples of Australia, language groups, origins and the Dreaming. We ethically source our ingredients and knowledge. Maarubaa nginda - thank you.</p>
<p>Brewery Liquor Licence:Not applicable</p>    ",,3,AU,73
SKU_SB_002_CONF-24 pack,Sobah Beer Finger Lime Cerveza-24 cans-330 ml,Sobah Beer,kogan:34057,300,118,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/o/sobah_finger_limecerveza_product_size_large.png,"The Mexican style brew is light, zesty, tangy and hoppy against a sweet yet nutty backdrop. The finger lime, aka 'gulalung' is an Australian native citrus fruit naturally occurring around Northern NSW and SE QLD throughout Bundjalung Nations lands. The fruit is rich in folate, potassium and Vitamins C & E.<p><strong>Tasting Notes:</strong></p>It's a smashable brew for warm weather or after a sweat session!<p><strong>Beer type:Cerveza</strong></p><p>ABV:0%</p><p>IBU:25</p><p><strong>About the brewery</strong></p><p>Proudly Aboriginal owned and led, Sobah is <strong>Australia's first non-alcoholic craft beer company</strong> run by husband-wife team Clinton and Lozen Schultz. We're based on beautiful Yugambeh country known as the Gold Coast, Queensland.</p>
<p>Sobah is a place with sun and surf where a fresh, crisp drink can be enjoyed without the headache. We're breaking down the stigma of socialising sober. You can enjoy a unique tasting non-alcoholic craft beer when out with mates. Sobah really is the truly social drink.</p>
<p>It is our aim to raise cultural awareness and promote Aboriginal arts, language and history through the Sobah range. We recognise First Nations Peoples of Australia, language groups, origins and the Dreaming. We ethically source our ingredients and knowledge. Maarubaa nginda - thank you.</p>
<p>Brewery Liquor Licence:Not applicable</p>    ",,3,AU,115
